image_path,target_x,target_y,target_angle,ix,iy,rx,ry
/home/allen/dl_grasp/src/data_expend/origin_img/img/stapler/stapler_24.jpg,160,182,121,76,122,244,242
/home/allen/dl_grasp/src/data_expend/origin_img/img/stapler/stapler_5.jpg,237,274,170,175,190,299,358
/home/allen/dl_grasp/src/data_expend/origin_img/img/stapler/stapler_12.jpg,255,160,51,175,94,335,226
/home/allen/dl_grasp/src/data_expend/origin_img/img/stapler/stapler_8.jpg,396,238,32,327,166,465,310
/home/allen/dl_grasp/src/data_expend/origin_img/img/stapler/stapler_18.jpg,457,207,27,388,136,526,278
/home/allen/dl_grasp/src/data_expend/origin_img/img/stapler/stapler_21.jpg,295,158,159,234,85,356,231
/home/allen/dl_grasp/src/data_expend/origin_img/img/stapler/stapler_23.jpg,119,308,69,30,255,208,361
/home/allen/dl_grasp/src/data_expend/origin_img/img/stapler/stapler_2.jpg,351,246,133,273,169,429,323
/home/allen/dl_grasp/src/data_expend/origin_img/img/stapler/stapler_19.jpg,301,233,127,232,174,370,292
/home/allen/dl_grasp/src/data_expend/origin_img/img/stapler/stapler_10.jpg,515,326,26,457,248,573,404
/home/allen/dl_grasp/src/data_expend/origin_img/img/stapler/stapler_14.jpg,204,210,99,128,169,280,251
/home/allen/dl_grasp/src/data_expend/origin_img/img/stapler/stapler_20.jpg,303,229,134,223,162,383,296
/home/allen/dl_grasp/src/data_expend/origin_img/img/stapler/stapler_13.jpg,196,251,117,114,192,278,310
/home/allen/dl_grasp/src/data_expend/origin_img/img/stapler/stapler_9.jpg,513,158,139,449,95,577,221
/home/allen/dl_grasp/src/data_expend/origin_img/img/stapler/stapler_1.jpg,325,290,119,240,230,410,350
/home/allen/dl_grasp/src/data_expend/origin_img/img/stapler/stapler_4.jpg,263,277,124,173,223,353,331
/home/allen/dl_grasp/src/data_expend/origin_img/img/stapler/stapler_15.jpg,310,225,14,256,156,364,294
/home/allen/dl_grasp/src/data_expend/origin_img/img/tincan/tincan_1.jpg,401,276,20,312,144,490,408
/home/allen/dl_grasp/src/data_expend/origin_img/img/tincan/tincan_24.jpg,374,299,135,257,183,491,415
/home/allen/dl_grasp/src/data_expend/origin_img/img/tincan/tincan_11.jpg,435,292,34,316,175,554,409
/home/allen/dl_grasp/src/data_expend/origin_img/img/tincan/tincan_5.jpg,300,278,32,193,160,407,396
/home/allen/dl_grasp/src/data_expend/origin_img/img/tincan/tincan_12.jpg,504,233,39,390,112,618,354
/home/allen/dl_grasp/src/data_expend/origin_img/img/tincan/tincan_23.jpg,417,292,38,298,172,536,412
/home/allen/dl_grasp/src/data_expend/origin_img/img/tincan/tincan_13.jpg,306,229,128,184,120,428,338
/home/allen/dl_grasp/src/data_expend/origin_img/img/tincan/tincan_25.jpg,471,221,21,371,90,571,352
/home/allen/dl_grasp/src/data_expend/origin_img/img/tincan/tincan_22.jpg,338,236,134,220,119,456,353
/home/allen/dl_grasp/src/data_expend/origin_img/img/tincan/tincan_7.jpg,303,291,31,193,168,413,414
/home/allen/dl_grasp/src/data_expend/origin_img/img/tincan/tincan_21.jpg,288,296,26,184,174,392,418
/home/allen/dl_grasp/src/data_expend/origin_img/img/tincan/tincan_2.jpg,406,304,134,286,188,526,420
/home/allen/dl_grasp/src/data_expend/origin_img/img/tincan/tincan_9.jpg,433,278,106,293,195,573,361
/home/allen/dl_grasp/src/data_expend/origin_img/img/tincan/tincan_15.jpg,325,201,119,191,106,459,296
/home/allen/dl_grasp/src/data_expend/origin_img/img/tincan/tincan_8.jpg,475,294,45,350,176,600,412
/home/allen/dl_grasp/src/data_expend/origin_img/img/tincan/tincan_17.jpg,338,261,132,217,154,459,368
/home/allen/dl_grasp/src/data_expend/origin_img/img/tincan/tincan_19.jpg,481,170,136,362,56,600,284
/home/allen/dl_grasp/src/data_expend/origin_img/img/tincan/tincan_20.jpg,233,289,106,99,204,367,374
/home/allen/dl_grasp/src/data_expend/origin_img/img/tincan/tincan_6.jpg,258,296,133,134,188,382,404
/home/allen/dl_grasp/src/data_expend/origin_img/img/tincan/tincan_18.jpg,468,274,38,351,150,585,398




